file	line	column	scope	package	production	family	api	env_bucket	env_expr	argv_expr	call_expr	enumeration_note	snapshot	enumeration_evidence	production_evidence	argv_trust	argv_trust_evidence	reachability	reachability_evidence	tier	environment_needs_if_bounded
cli.py	1727	9	_cleanup_worktree	cli	yes	subprocess	subprocess.run	none		"[""git"", ""worktree"", ""unlock"", wt_path]"	"subprocess.run( [""git"", ""worktree"", ""unlock"", wt_path], capture_output=True, text=True, timeout=10, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1735	9	_cleanup_worktree	cli	yes	subprocess	subprocess.run	none		"[""git"", ""worktree"", ""remove"", wt_path, ""--force""]"	"subprocess.run( [""git"", ""worktree"", ""remove"", wt_path, ""--force""], capture_output=True, text=True, timeout=15, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1744	9	_cleanup_worktree	cli	yes	subprocess	subprocess.run	none		"[""git"", ""branch"", ""-D"", branch]"	"subprocess.run( [""git"", ""branch"", ""-D"", branch], capture_output=True, text=True, timeout=10, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1905	17	_prune_stale_worktrees	cli	yes	subprocess	subprocess.run	none		"[""git"", ""worktree"", ""unlock"", str(entry)]"	"subprocess.run( [""git"", ""worktree"", ""unlock"", str(entry)], capture_output=True, text=True, timeout=10, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1914	29	_prune_stale_worktrees	cli	yes	subprocess	subprocess.run	none		"[""git"", ""branch"", ""--show-current""]"	"subprocess.run( [""git"", ""branch"", ""--show-current""], capture_output=True, text=True, timeout=5, cwd=str(entry), )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1920	29	_prune_stale_worktrees	cli	yes	subprocess	subprocess.run	none		"[""git"", ""worktree"", ""remove"", str(entry), ""--force""]"	"subprocess.run( [""git"", ""worktree"", ""remove"", str(entry), ""--force""], capture_output=True, text=True, timeout=15, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1933	17	_prune_stale_worktrees	cli	yes	subprocess	subprocess.run	none		"[""git"", ""branch"", ""-D"", branch]"	"subprocess.run( [""git"", ""branch"", ""-D"", branch], capture_output=True, text=True, timeout=10, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1954	18	_prune_orphaned_branches	cli	yes	subprocess	subprocess.run	none		"[""git"", ""branch"", ""--format=%(refname:short)""]"	"subprocess.run( [""git"", ""branch"", ""--format=%(refname:short)""], capture_output=True, text=True, timeout=10, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1967	21	_prune_orphaned_branches	cli	yes	subprocess	subprocess.run	none		"[""git"", ""worktree"", ""list"", ""--porcelain""]"	"subprocess.run( [""git"", ""worktree"", ""list"", ""--porcelain""], capture_output=True, text=True, timeout=10, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	1979	23	_prune_orphaned_branches	cli	yes	subprocess	subprocess.run	none		"[""git"", ""branch"", ""--show-current""]"	"subprocess.run( [""git"", ""branch"", ""--show-current""], capture_output=True, text=True, timeout=5, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	2003	13	_prune_orphaned_branches	cli	yes	subprocess	subprocess.run	none		"[""git"", ""branch"", ""-D""] + batch"	"subprocess.run( [""git"", ""branch"", ""-D""] + batch, capture_output=True, text=True, timeout=30, cwd=repo_root, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	8855	38	HermesCLI.process_command	cli	yes	subprocess	subprocess.run	explicit_dict	sanitized_env	exec_cmd	subprocess.run( exec_cmd, shell=True, capture_output=True, text=True, timeout=30, env=sanitized_env )	[VERIFIED: AST keyword/positional inspection] explicit env expression (not necessarily a literal dict)	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cli.py	12714	13	HermesCLI._clear_terminal_on_exit	cli	yes	os	os.system	none		"""cls"" if os.name == ""nt"" else ""clear"""	"os.system(""cls"" if os.name == ""nt"" else ""clear"")"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	untrusted_influenced	[ASSUMED] Tier-3 trust uses a conservative nonliteral-argv heuristic; it does not affect the tier.	operator_only	[VERIFIED: source/caller trace] The containing path is reached by CLI, setup, installer, dashboard/TUI RPC, or maintenance entry points, not by model tool dispatch.	TIER 3	not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
cron/scheduler.py	2099	18	_run_job_script	cron	yes	subprocess	subprocess.run	boundary_builder	_sanitize_subprocess_env(os.environ.copy())	argv	subprocess.run( argv, capture_output=True, text=True, timeout=script_timeout, cwd=str(path.parent), env=_sanitize_subprocess_env(os.environ.copy()), **popen_kwargs, )	[VERIFIED: AST keyword/positional inspection] recognized boundary-builder call by callee name	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	not_ranked		not_ranked			not_applicable [VERIFIED: ranking scope] Per-site boundary needs were requested only for Tier 1 and Tier 2.
gateway/platforms/base.py	231	15	_detect_macos_system_proxy	gateway	yes	subprocess	subprocess.check_output	none		"[""scutil"", ""--proxy""]"	"subprocess.check_output( [""scutil"", ""--proxy""], timeout=3, text=True, stderr=subprocess.DEVNULL, )"	[VERIFIED: AST keyword/positional inspection] no env argument; child inherits the parent environment	bb1156bf6eef220708247698f154476f96adebe9	[VERIFIED: Python ast.parse/NodeVisitor at bb1156bf6eef220708247698f154476f96adebe9]	[VERIFIED: path taxonomy] production=yes excludes paths containing tests/test/testing/benchmarks/examples; blind spot: shipped scripts and skill helpers remain production by design.	fixed	[VERIFIED: source data-flow trace] The executable and argv shape are literals, internal constants, discovered runtime IDs, or Hermes-generated temporary paths.	model_reachable	[VERIFIED: source/caller trace] The site is reachable from agent runtime, gateway handling, a model-invoked tool, or a shipped skill.	TIER 2	PATH/executable lookup; platform bootstrap vars; locale; TMP/TEMP; HOME/USERPROFILE only if the named child documents a user config/auth store; no unrelated ambient credential
